sample_id,event_index,cell_type
003,108048,Gra
003,108049,F
003,108052,F
003,108053,F
003,108057,Gra
003,108059,Gra
003,108060,Lym
003,108061,Gra
003,108062,Gra
003,108063,Gra
003,108065,Gra
003,108066,Lym
003,108068,Gra
003,108069,Gra
003,108070,C
003,108071,F
003,108072,Gra
003,108073,Gra
003,108074,Gra
003,108075,C
003,108076,F
003,108077,G
003,108078,F
003,108079,F
003,108083,F
003,108084,F
003,108085,F
003,108087,G
003,108088,Gra
003,108089,G
003,108092,Gra
003,108093,F
003,108094,H
003,108095,G
003,108098,Gra
003,108099,Gra
003,108100,Gra
003,108101,Gra
003,108102,Gra
003,108103,Gra
003,108104,Gra
003,108107,Gra
003,108108,Lym
003,108109,F
003,108110,Lym
003,108111,F
003,108112,Gra
003,108113,Gra
003,108114,Gra
003,108115,Lym
003,108116,F
003,108117,H
003,108118,C
003,108119,Gra
003,108122,Gra
003,108126,F
003,108130,Gra
003,108131,Gra
003,108133,Gra
003,108134,Gra
003,108136,C
003,108137,G
003,108138,Lym
003,108139,F
003,108140,Gra
003,108142,C
003,108143,C
003,108144,Gra
003,108145,C
003,108146,Gra
003,108147,F
003,108149,Gra
003,108151,G
003,108152,F
003,108153,G
003,108155,F
003,108156,F
003,108157,Gra
003,108158,C
003,108159,Lym
003,108160,H
003,108162,Gra
003,108163,Gra
003,108164,Lym
003,108165,F
003,108167,Gra
003,108168,F
003,108172,Gra
003,108173,Lym
003,108174,Gra
003,108175,Gra
003,108176,F
003,108177,H
003,108178,Mono
003,108181,F
003,108184,F
003,108185,Gra
003,108186,F
003,108187,Gra
003,108188,Gra
003,108189,F
003,108190,Gra
003,108191,Gra
003,108193,Lym
003,108195,Gra
003,108196,Lym
003,108197,Gra
003,108198,G
003,108200,Gra
003,108201,Gra
003,108202,F
003,108203,G
003,108204,Gra
003,108206,G
003,108207,C
003,108208,F
003,108209,F
003,108213,F
003,108216,C
003,108217,F
003,108220,Lym
003,108222,C
003,108223,C
003,108224,Gra
003,108225,F
003,108226,Lym
003,108227,H
003,108228,C
003,108229,C
003,108230,F
003,108231,Gra
003,108232,Gra
003,108233,Gra
003,108236,Gra
003,108237,Gra
003,108240,Gra
003,108241,Gra
003,108242,F
003,108244,Gra
003,108249,Gra
003,108250,Gra
003,108254,G
003,108256,H
003,108257,Gra
003,108258,C
003,108259,Lym
003,108262,F
003,108263,Gra
003,108264,C
003,108267,Gra
003,108268,Gra
003,108273,F
003,108274,F
003,108276,Gra
003,108277,G
003,108278,F
003,108279,F
003,108280,Gra
003,108282,Gra
003,108285,Gra
003,108287,Gra
003,108288,Lym
003,108289,Lym
003,108290,F
003,108291,F
003,108292,F
003,108293,F
003,108294,Gra
003,108295,C
003,108298,Gra
003,108299,F
003,108300,Gra
003,108301,Gra
003,108302,Gra
003,108303,Gra
003,108304,Gra
003,108305,H
003,108306,Gra
003,108307,F
003,108308,Lym
003,108310,Gra
003,108311,Lym
003,108312,Gra
003,108313,Gra
003,108315,Gra
003,108316,F
003,108317,Gra
003,108318,Gra
003,108320,F
003,108321,Lym
003,108322,Gra
003,108323,C
003,108324,Gra
003,108325,F
003,108326,Gra
003,108327,F
003,108328,G
003,108329,Gra
003,108330,F
003,108331,F
003,108332,F
003,108333,F
003,108334,Gra
003,108336,F
003,108337,Gra
003,108338,Gra
003,108339,F
003,108340,Gra
003,108342,C
003,108343,Lym
003,108346,G
003,108347,F
003,108348,Lym
003,108349,G
003,108350,Lym
003,108351,Gra
003,108353,C
003,108354,F
003,108355,F
003,108358,F
003,108359,Gra
003,108360,C
003,108361,F
003,108363,F
003,108364,F
003,108365,Gra
003,108366,C
003,108367,F
003,108368,Gra
003,108369,F
003,108370,F
003,108371,Gra
003,108373,F
003,108374,Gra
003,108376,Gra
003,108377,Gra
003,108378,Gra
003,108379,F
003,108380,Gra
003,108381,F
003,108382,Gra
003,108383,Gra
003,108384,Gra
003,108385,Lym
003,108386,Gra
003,108387,F
003,108388,Lym
003,108391,H
003,108392,F
003,108393,Gra
003,108394,Gra
003,108396,Gra
003,108397,Gra
003,108398,Lym
003,108399,Gra
003,108400,G
003,108401,Gra
003,108402,Gra
003,108403,Lym
003,108405,Gra
003,108407,Gra
003,108408,F
003,108409,F
003,108410,H
003,108412,G
003,108413,Gra
003,108414,Gra
003,108415,C
003,108416,F
003,108417,Gra
003,108419,Gra
003,108420,H
003,108421,Gra
003,108422,Gra
003,108426,Gra
003,108427,Gra
003,108428,Gra
003,108430,Lym
003,108431,Gra
003,108432,Gra
003,108434,Gra
003,108438,G
003,108439,Gra
003,108441,H
003,108442,F
003,108444,F
003,108445,Gra
003,108446,F
003,108447,C
003,108449,C
003,108450,Gra
003,108451,G
003,108452,Gra
003,108453,Gra
003,108454,Gra
003,108455,Lym
003,108457,Gra
003,108459,C
003,108460,Gra
003,108461,Gra
003,108462,F
003,108463,C
003,108466,Lym
003,108468,Gra
003,108469,Lym
003,108470,Gra
003,108471,Gra
003,108473,Gra
003,108474,Gra
003,108475,F
003,108476,Gra
003,108477,F
003,108478,Lym
003,108479,Gra
003,108480,Lym
003,108482,C
003,108483,Gra
003,108484,Gra
003,108486,C
003,108490,Lym
003,108491,G
003,108493,G
003,108494,F
003,108496,Lym
003,108497,Lym
003,108498,H
003,108499,Gra
003,108500,Gra
003,108503,Gra
003,108505,F
003,108506,F
003,108509,Gra
003,108511,F
003,108513,F
003,108514,C
003,108515,G
003,108516,Gra
003,108517,Gra
003,108518,H
003,108519,F
003,108521,F
003,108522,Gra
003,108523,H
003,108527,Gra
003,108529,F
003,108531,F
003,108532,F
003,108534,F
003,108536,Gra
003,108537,F
003,108538,F
003,108539,F
003,108540,F
003,108541,F
003,108542,Gra
003,108544,Gra
003,108545,H
003,108549,H
003,108551,F
003,108554,F
003,108555,C
003,108556,F
003,108558,Gra
003,108559,F
003,108560,Gra
003,108561,Lym
003,108563,Gra
003,108564,F
003,108566,Gra
003,108568,H
003,108570,F
003,108572,G
003,108573,H
003,108574,Gra
003,108575,F
003,108576,Lym
003,108577,F
003,108579,F
003,108581,F
003,108582,F
003,108583,H
003,108587,F
003,108591,F
003,108592,Lym
003,108593,G
003,108597,F
003,108601,F
003,108602,F
003,108608,F
003,108609,F
003,108611,Gra
003,108612,F
003,108613,F
003,108614,Gra
003,108615,Gra
003,108616,F
003,108617,Lym
003,108619,F
003,108620,F
003,108621,Gra
003,108625,C
003,108628,Gra
003,108629,G
003,108632,F
003,108633,F
003,108634,Gra
003,108636,F
003,108637,C
003,108638,Gra
003,108639,Lym
003,108641,F
003,108644,C
003,108645,F
003,108646,F
003,108647,Gra
003,108648,Gra
003,108649,F
003,108650,Gra
003,108651,C
003,108652,F
003,108653,Gra
003,108655,Lym
003,108657,F
003,108658,Gra
003,108660,Gra
003,108662,F
003,108663,Gra
003,108664,G
003,108666,F
003,108668,F
003,108669,Gra
003,108670,Gra
003,108671,Gra
003,108674,C
003,108676,Gra
003,108677,F
003,108678,F
003,108680,F
003,108681,Gra
003,108682,Gra
003,108683,F
003,108684,Gra
003,108689,F
003,108690,F
003,108691,Gra
003,108692,C
003,108694,F
003,108696,G
003,108700,G
003,108702,F
003,108703,F
003,108704,Gra
003,108705,G
003,108707,Lym
003,108708,Gra
003,108709,Gra
003,108711,Gra
003,108713,Gra
003,108716,Gra
003,108718,Gra
003,108719,H
003,108720,Gra
003,108722,F
003,108723,F
003,108724,G
003,108725,Lym
003,108726,F
003,108729,C
003,108730,C
003,108731,Gra
003,108732,F
003,108733,G
003,108734,Gra
003,108735,F
003,108736,Lym
003,108737,C
003,108739,F
003,108740,G
003,108742,Gra
003,108743,C
003,108744,C
003,108745,C
003,108746,Lym
003,108750,C
003,108756,Gra
003,108757,Lym
003,108758,Gra
003,108760,Gra
003,108761,Lym
003,108763,F
003,108764,Lym
003,108765,F
003,108766,Mono
003,108767,Gra
003,108769,Gra
003,108770,F
003,108771,Lym
003,108772,F
003,108773,H
003,108774,Gra
003,108775,Lym
003,108776,G
003,108779,G
003,108780,G
003,108782,F
003,108783,Gra
003,108784,Lym
003,108788,H
003,108789,G
003,108792,Gra
003,108793,H
003,108794,Gra
003,108796,Gra
003,108797,Gra
003,108798,C
003,108800,Gra
003,108803,Gra
003,108804,C
003,108806,F
003,108808,Gra
003,108809,Gra
003,108810,Lym
003,108811,Gra
003,108812,F
003,108813,F
003,108814,Gra
003,108816,G
003,108817,Gra
003,108818,F
003,108819,Lym
003,108820,F
003,108821,Gra
003,108822,F
003,108823,Gra
003,108825,F
003,108828,F
003,108829,C
003,108830,Gra
003,108831,C
003,108832,F
003,108834,Gra
003,108837,Gra
003,108839,Gra
003,108840,Gra
003,108841,F
003,108842,Gra
003,108843,Lym
003,108844,F
003,108846,Gra
003,108847,Gra
003,108848,Gra
003,108849,Gra
003,108850,H
003,108851,Gra
003,108852,F
003,108853,F
003,108854,Gra
003,108855,Gra
003,108856,F
003,108857,Gra
003,108859,F
003,108860,Lym
003,108863,F
003,108865,Lym
003,108866,F
003,108867,Gra
003,108869,Lym
003,108870,F
003,108871,Lym
003,108872,F
003,108873,F
003,108874,Gra
003,108875,Gra
003,108877,F
003,108878,G
003,108879,Gra
003,108880,Gra
003,108881,Lym
003,108882,H
003,108884,Gra
003,108888,Gra
003,108891,F
003,108893,Gra
003,108894,Gra
003,108895,F
003,108896,F
003,108897,F
003,108898,Gra
003,108899,Gra
003,108902,H
003,108903,Gra
003,108906,Gra
003,108907,F
003,108908,H
003,108909,Gra
003,108910,F
003,108911,Gra
003,108915,H
003,108916,Lym
003,108918,Gra
003,108919,Gra
003,108921,Gra
003,108922,Gra
003,108923,Gra
003,108924,C
003,108925,Gra
003,108926,Gra
003,108928,Gra
003,108929,H
003,108930,Gra
003,108931,F
003,108932,F
003,108933,Gra
003,108934,Lym
003,108935,Gra
003,108936,F
003,108937,C
003,108938,Gra
003,108939,Gra
003,108940,Gra
003,108941,Lym
003,108942,Gra
003,108944,C
003,108945,F
003,108947,Lym
003,108948,C
003,108951,G
003,108953,Lym
003,108954,Gra
003,108955,G
003,108957,H
003,108959,Gra
003,108960,F
003,108962,H
003,108963,F
003,108964,F
003,108965,F
003,108966,Lym
003,108968,Gra
003,108971,Gra
003,108972,F
003,108973,Gra
003,108975,Gra
003,108977,Gra
003,108978,Mono
003,108979,H
003,108980,Gra
003,108981,F
003,108982,F
003,108984,Lym
003,108985,Gra
003,108987,G
003,108989,Gra
003,108991,Gra
003,108992,Gra
003,108993,Gra
003,108994,G
003,108995,Gra
003,108996,F
003,108997,Gra
003,108998,Gra
003,108999,Gra
003,109001,Mono
003,109003,Gra
003,109004,Gra
003,109005,Gra
003,109006,Lym
003,109007,Mono
003,109008,Gra
003,109009,H
003,109010,F
003,109011,Gra
003,109014,Gra
003,109015,Gra
003,109017,C
003,109018,G
003,109019,Gra
003,109020,F
003,109021,F
003,109022,Gra
003,109026,F
003,109027,F
003,109028,Gra
003,109030,F
003,109032,Gra
003,109034,C
003,109035,F
003,109036,Gra
003,109037,F
003,109038,Gra
003,109039,Gra
003,109040,Lym
003,109041,H
003,109042,F
003,109043,C
003,109044,F
003,109045,H
003,109047,Lym
003,109049,C
003,109050,Gra
003,109051,Gra
003,109052,Gra
003,109054,C
003,109055,Gra
003,109056,F
003,109057,Gra
003,109058,Gra
003,109059,F
003,109060,F
003,109061,Gra
003,109063,Gra
003,109064,F
003,109065,C
003,109066,Gra
003,109068,G
003,109069,H
003,109070,Lym
003,109071,Lym
003,109072,G
003,109074,F
003,109076,Lym
003,109077,F
003,109078,F
003,109079,Gra
003,109080,F
003,109082,H
003,109083,Lym
003,109084,Lym
003,109086,Gra
003,109087,Gra
003,109088,Lym
003,109090,C
003,109091,Lym
003,109092,Gra
003,109093,Gra
003,109094,Gra
003,109095,G
003,109096,H
003,109097,Lym
003,109098,F
003,109099,C
003,109100,Gra
003,109101,Lym
003,109102,C
003,109104,Gra
003,109105,F
003,109106,Gra
003,109107,Gra
003,109108,F
003,109109,C
003,109110,Lym
003,109111,Gra
003,109113,Gra
003,109115,Gra
003,109116,Lym
003,109117,H
003,109118,Gra
003,109119,Lym
003,109120,Lym
003,109121,Lym
003,109122,Gra
003,109124,G
003,109125,H
003,109127,Gra
003,109128,H
003,109131,Mono
003,109134,C
003,109135,Gra
003,109136,F
003,109137,F
003,109138,F
003,109139,F
003,109140,H
003,109141,F
003,109142,Gra
003,109143,F
003,109144,F
003,109145,F
003,109146,Gra
003,109148,Lym
003,109149,F
003,109150,Gra
003,109151,Gra
003,109152,G
003,109154,Gra
003,109156,Gra
003,109158,F
003,109159,G
003,109160,F
003,109161,F
003,109162,Gra
003,109164,Gra
003,109165,H
003,109167,Gra
003,109169,Gra
003,109171,Gra
003,109174,Gra
003,109175,Gra
003,109176,Gra
003,109177,Gra
003,109178,C
003,109180,F
003,109181,Lym
003,109182,F
003,109186,F
003,109187,G
003,109188,H
003,109189,Gra
003,109190,G
003,109191,Gra
003,109192,Gra
003,109193,C
003,109194,Gra
003,109196,Lym
003,109197,Gra
003,109198,H
003,109199,F
003,109200,F
003,109201,Gra
003,109203,Lym
003,109204,C
003,109205,Lym
003,109207,C
003,109208,Lym
003,109210,Gra
003,109211,Gra
003,109212,Gra
003,109213,G
003,109215,Gra
003,109216,Gra
003,109217,C
003,109218,Gra
003,109219,Gra
003,109220,Gra
003,109221,Gra
003,109222,Lym
003,109223,F
003,109225,F
003,109226,Gra
003,109227,Gra
003,109228,C
003,109229,F
003,109230,Lym
003,109232,Lym
003,109233,F
003,109234,Lym
003,109235,C
003,109236,H
003,109237,Gra
003,109238,Lym
003,109239,Gra
003,109240,Mono
003,109242,Gra
003,109243,F
003,109244,Lym
003,109246,F
003,109248,F
003,109249,F
003,109251,Gra
003,109253,Lym
003,109254,F
003,109257,Gra
003,109258,F
003,109259,Gra
003,109260,F
003,109263,F
003,109264,Gra
003,109265,Gra
003,109266,Gra
003,109267,Lym
003,109269,F
003,109270,Gra
003,109271,F
003,109272,H
003,109274,Gra
003,109276,F
003,109280,Gra
003,109281,Gra
003,109283,Lym
003,109284,C
003,109285,Gra
003,109288,C
003,109289,Gra
003,109290,Gra
003,109292,Gra
003,109293,C
003,109294,Lym
003,109296,Lym
003,109297,F
003,109298,F
003,109299,Lym
003,109300,Gra
003,109303,C
003,109305,Gra
003,109310,Gra
003,109311,F
003,109313,F
003,109315,Gra
003,109317,H
003,109318,Gra
003,109320,G
003,109322,C
003,109323,Gra
003,109324,Gra
003,109327,Gra
003,109330,H
003,109331,Gra
003,109332,Lym
003,109334,Gra
003,109336,C
003,109337,F
003,109346,Gra
003,109347,Gra
003,109348,Gra
003,109349,Lym
003,109350,Gra
003,109352,Lym
003,109354,Lym
003,109355,Gra
003,109356,F
003,109357,G
003,109358,Gra
003,109359,F
003,109360,Gra
003,109361,C
003,109362,Gra
003,109363,Lym
003,109365,F
003,109366,Gra
003,109367,Lym
003,109368,H
003,109369,Lym
003,109370,Gra
003,109372,C
003,109373,Gra
003,109374,Gra
003,109375,Gra
003,109376,Gra
003,109377,Gra
003,109378,F
003,109380,Gra
003,109382,Gra
003,109383,Gra
003,109385,Gra
003,109386,Gra
003,109387,F
003,109388,Gra
003,109390,H
003,109391,F
003,109392,Gra
003,109393,Gra
003,109394,G
003,109397,Gra
003,109398,Gra
003,109399,Gra
003,109400,H
003,109401,H
003,109406,Gra
003,109409,F
003,109410,C
003,109411,G
003,109414,F
003,109415,F
003,109416,H
003,109417,C
003,109420,Gra
003,109421,C
003,109423,F
003,109424,Gra
003,109425,Lym
003,109427,C
003,109428,Gra
003,109429,H
003,109431,F
003,109432,Gra
003,109434,Lym
003,109436,F
003,109439,Gra
003,109441,F
003,109442,F
003,109443,G
003,109445,F
003,109446,Gra
003,109447,Gra
003,109448,Gra
003,109449,Lym
003,109450,H
003,109452,C
003,109453,Gra
003,109454,Gra
003,109455,Gra
003,109456,Gra
003,109458,Gra
003,109459,F
003,109461,F
003,109462,Gra
003,109463,Gra
003,109464,F
003,109466,C
003,109467,Gra
003,109468,Lym
003,109469,Lym
003,109470,F
003,109471,Gra
003,109472,Gra
003,109473,Gra
003,109474,C
003,109476,F
003,109479,C
003,109480,F
003,109481,H
003,109482,H
003,109483,G
003,109486,F
003,109487,Gra
003,109488,F
003,109490,F
003,109492,Lym
003,109494,Lym
003,109495,Gra
003,109496,H
003,109498,F
003,109499,F
003,109500,Gra
003,109501,G
003,109503,Gra
003,109505,Gra
003,109506,F
003,109507,Gra
003,109508,Gra
003,109509,Gra
003,109510,Gra
003,109511,G
003,109512,Gra
003,109513,Gra
003,109514,Lym
003,109515,Gra
003,109516,Gra
003,109517,F
003,109518,C
003,109519,Gra
003,109522,Gra
003,109523,Gra
003,109524,F
003,109526,C
003,109527,Lym
003,109528,Gra
003,109529,Lym
003,109530,C
003,109531,Gra
003,109532,F
003,109533,C
003,109534,Gra
003,109535,C
003,109536,Lym
003,109537,Gra
003,109540,F
003,109542,Gra
003,109544,F
003,109545,Lym
003,109546,F
003,109547,Gra
003,109548,Gra
003,109550,Lym
003,109551,Gra
003,109552,Gra
003,109553,H
003,109554,Gra
003,109555,H
003,109556,Gra
003,109557,Gra
003,109558,F
003,109559,C
003,109560,F
003,109561,F
003,109562,G
003,109563,F
003,109564,G
003,109565,Gra
003,109566,F
003,109567,Gra
003,109569,F
003,109572,Lym
003,109574,Gra
003,109575,C
003,109577,Lym
003,109578,Gra
003,109579,F
003,109580,Gra
003,109583,C
003,109585,Gra
003,109587,C
003,109588,Gra
003,109592,F
003,109593,Gra
003,109596,C
003,109597,Gra
003,109598,C
003,109599,Gra
003,109600,F
003,109601,Gra
003,109602,C
003,109603,Gra
003,109604,Gra
003,109605,G
003,109606,Gra
003,109607,Gra
003,109608,Lym
003,109610,Gra
003,109612,Lym
003,109613,H
003,109614,H
003,109615,Gra
003,109617,Gra
003,109618,F
003,109619,Gra
003,109621,Gra
003,109623,Gra
003,109624,Gra
003,109626,Gra
003,109628,Gra
003,109630,Gra
003,109633,C
003,109634,H
003,109635,Gra
003,109637,H
003,109638,H
003,109639,F
003,109641,F
003,109642,Lym
003,109643,C
003,109644,Lym
003,109645,Lym
003,109647,Lym
003,109648,G
003,109650,C
003,109652,Gra
003,109653,Gra
003,109654,F
003,109655,G
003,109656,Gra
003,109657,F
003,109658,Gra
003,109660,Gra
003,109662,Gra
003,109663,C
003,109665,F
003,109666,Lym
003,109669,F
003,109671,G
003,109672,H
003,109674,Gra
003,109675,F
003,109676,F
003,109677,Gra
003,109678,Lym
003,109680,Gra
003,109681,C
003,109682,Lym
003,109684,Gra
003,109685,Gra
003,109688,H
003,109689,F
003,109690,F
003,109691,Gra
003,109693,Gra
003,109694,F
003,109695,Gra
003,109698,H
003,109699,F
003,109700,Gra
003,109701,C
003,109703,Gra
003,109704,Gra
003,109706,F
003,109708,Lym
003,109709,C
003,109710,Gra
003,109711,Gra
003,109713,Gra
003,109714,Gra
003,109715,Gra
003,109716,Gra
003,109717,H
003,109719,F
003,109722,Gra
003,109724,Gra
003,109725,Gra
003,109726,Gra
003,109728,Gra
003,109729,Gra
003,109730,G
003,109731,Gra
003,109732,Gra
003,109733,Gra
003,109734,C
003,109735,Gra
003,109736,F
003,109737,G
003,109738,Gra
003,109740,G
003,109744,C
003,109745,C
003,109748,C
003,109749,Gra
003,109751,Lym
003,109752,G
003,109755,Lym
003,109756,F
003,109759,F
003,109760,Gra
003,109761,F
003,109763,Gra
003,109764,F
003,109765,Gra
003,109766,H
003,109767,Gra
003,109768,Gra
003,109769,Gra
003,109770,C
003,109771,Mono
003,109777,C
003,109778,Gra
003,109779,Lym
003,109780,F
003,109781,F
003,109785,Lym
003,109786,Gra
003,109787,G
003,109788,Gra
003,109790,G
003,109791,C
003,109792,Gra
003,109793,Gra
003,109794,G
003,109797,F
003,109798,Gra
003,109800,Gra
003,109803,Gra
003,109804,F
003,109806,Gra
003,109807,Gra
003,109808,Gra
003,109810,F
003,109811,Lym
003,109813,F
003,109814,Gra
003,109815,C
003,109816,H
003,109819,Lym
003,109820,Gra
003,109821,Lym
003,109822,Gra
003,109823,F
003,109824,Gra
003,109826,Gra
003,109827,F
003,109828,Gra
003,109830,Gra
003,109831,Lym
003,109833,F
003,109834,Gra
003,109835,Gra
003,109836,Lym
003,109837,F
003,109839,F
003,109841,Gra
003,109843,Gra
003,109844,H
003,109846,Gra
003,109848,Lym
003,109849,Lym
003,109850,F
003,109851,Lym
003,109852,C
003,109853,Mono
003,109855,Gra
003,109856,Gra
003,109858,C
003,109859,Lym
003,109860,F
003,109862,Gra
003,109863,C
003,109865,F
003,109866,G
003,109869,C
003,109870,Gra
003,109871,F
003,109873,Gra
003,109874,Mono
003,109875,Lym
003,109877,H
003,109878,F
003,109879,G
003,109880,C
003,109881,F
003,109882,Gra
003,109883,Gra
003,109884,C
003,109885,Gra
003,109886,G
003,109887,Gra
003,109888,F
003,109889,Gra
003,109890,C
003,109891,F
003,109892,Gra
003,109895,G
003,109896,C
003,109898,H
003,109899,Gra
003,109900,F
003,109901,Gra
003,109902,F
003,109903,Gra
003,109905,Gra
003,109906,Gra
003,109907,Gra
003,109910,Gra
003,109911,Gra
003,109912,Gra
003,109913,F
003,109914,Gra
003,109915,Gra
003,109916,F
003,109917,Gra
003,109918,Gra
003,109919,Lym
003,109920,Gra
003,109921,Gra
003,109922,Gra
003,109923,Gra
003,109924,Gra
003,109925,F
003,109926,Gra
003,109927,Gra
003,109928,F
003,109929,F
003,109931,Gra
003,109932,Gra
003,109935,Lym
003,109936,Gra
003,109938,Gra
003,109939,H
003,109943,Gra
003,109945,Gra
003,109946,F
003,109948,C
003,109949,C
003,109950,Gra
003,109951,Gra
003,109952,Gra
003,109953,Gra
003,109954,Lym
003,109955,Gra
003,109956,C
003,109957,G
003,109958,Lym
003,109959,Gra
003,109960,Gra
003,109961,Gra
003,109962,C
003,109963,Gra
003,109964,H
003,109966,Gra
003,109967,Gra
003,109968,G
003,109969,Gra
003,109970,Gra
003,109971,G
003,109972,G
003,109973,Gra
003,109974,Gra
003,109975,F
003,109977,F
003,109979,Gra
003,109983,G
003,109984,Gra
003,109985,Gra
003,109987,C
003,109988,Gra
003,109989,Lym
003,109990,Lym
003,109992,Gra
003,109993,C
003,109994,Gra
003,109995,Gra
003,109996,Gra
003,109998,Gra
003,110000,Gra
003,110001,F
003,110002,C
003,110003,F
003,110004,C
003,110005,Gra
003,110006,Gra
003,110007,G
003,110008,F
003,110009,G
003,110010,F
003,110011,C
003,110012,Gra
003,110013,Gra
003,110014,Gra
003,110015,Gra
003,110016,Gra
003,110017,C
003,110018,Gra
003,110019,F
003,110020,Lym
003,110021,Gra
003,110022,H
003,110023,F
003,110025,Lym
003,110026,Gra
003,110027,Gra
003,110029,G
003,110031,Gra
003,110033,F
003,110034,Gra
003,110036,Mono
003,110038,F
003,110039,F
003,110041,Gra
003,110042,Gra
003,110043,Gra
003,110044,Lym
003,110046,Gra
003,110047,C
003,110049,C
003,110050,Gra
003,110051,Gra
003,110052,H
003,110053,F
003,110056,G
003,110057,F
003,110058,Gra
003,110060,Gra
003,110062,Gra
003,110063,F
003,110064,Gra
003,110065,Lym
003,110066,Gra
003,110067,Gra
003,110068,Gra
003,110069,F
003,110071,Lym
003,110073,H
003,110074,F
003,110076,G
003,110077,Gra
003,110078,G
003,110080,Gra
003,110081,C
003,110082,Gra
003,110084,Gra
003,110085,Lym
003,110086,F
003,110087,H
003,110090,F
003,110092,C
003,110093,C
003,110094,Gra
003,110095,Gra
003,110097,G
003,110098,Lym
003,110099,Gra
003,110100,F
003,110102,Gra
003,110103,C
003,110104,C
003,110105,Gra
003,110106,Gra
003,110107,Gra
003,110109,H
003,110111,Gra
003,110113,F
003,110115,Lym
003,110116,Lym
003,110117,Gra
003,110118,Gra
003,110119,Gra
003,110121,C
003,110122,Gra
003,110123,Gra
003,110124,H
003,110125,Gra
003,110126,C
003,110128,Gra
003,110129,C
003,110130,F
003,110131,Lym
003,110132,F
003,110133,Gra
003,110134,H
003,110135,Gra
003,110136,F
003,110137,Gra
003,110138,G
003,110140,Gra
003,110141,Gra
003,110142,G
003,110143,Gra
003,110145,G
003,110146,Lym
003,110147,Gra
003,110149,Lym
003,110150,H
003,110151,G
003,110152,F
003,110155,Gra
003,110157,C
003,110158,Gra
003,110159,Gra
003,110160,C
003,110161,Gra
003,110162,H
003,110164,Gra
003,110165,Gra
003,110166,Lym
003,110169,G
003,110171,Gra
003,110174,F
003,110177,F
003,110181,Gra
003,110182,Gra
003,110183,Gra
003,110184,H
003,110187,Gra
003,110188,H
003,110191,Gra
003,110192,Gra
003,110193,Lym
003,110194,C
003,110195,Lym
003,110196,F
003,110199,Gra
003,110201,Mono
003,110202,Gra
003,110203,Gra
003,110205,Gra
003,110206,F
003,110208,F
003,110209,C
003,110210,Gra
003,110211,Gra
003,110213,Gra
003,110214,Lym
003,110215,Gra
003,110216,Gra
003,110218,F
003,110222,C
003,110223,Gra
003,110225,Gra
003,110226,Gra
003,110228,Gra
003,110229,Gra
003,110230,C
003,110231,Gra
003,110232,F
003,110233,Gra
003,110234,Gra
003,110235,Gra
003,110236,F
003,110237,Lym
003,110238,Gra
003,110239,G
003,110241,Gra
003,110242,Gra
003,110243,Gra
003,110245,Lym
003,110246,Gra
003,110248,Lym
003,110250,F
003,110252,Gra
003,110253,F
003,110254,F
003,110255,Gra
003,110257,Lym
003,110259,H
003,110260,Lym
003,110261,Gra
003,110263,F
003,110264,Gra
003,110265,Gra
003,110266,F
003,110267,G
003,110268,F
003,110270,F
003,110271,F
003,110272,F
003,110274,Gra
003,110275,Lym
003,110277,H
003,110279,F
003,110281,Gra
003,110283,F
003,110284,F
003,110285,C
003,110286,Gra
003,110288,H
003,110290,C
003,110291,Lym
003,110292,F
003,110295,C
003,110296,Lym
003,110297,F
003,110298,Gra
003,110299,Gra
003,110300,Gra
003,110301,C
003,110302,G
003,110303,Gra
003,110304,H
003,110305,F
003,110306,F
003,110307,F
003,110312,Gra
003,110313,F
003,110316,Gra
003,110317,Lym
003,110320,Gra
003,110321,F
003,110322,F
003,110323,H
003,110324,C
003,110325,C
003,110326,Gra
003,110329,Lym
003,110330,Lym
003,110332,Gra
003,110333,F
003,110334,Gra
003,110336,F
003,110338,Gra
003,110339,G
003,110340,Gra
003,110341,Lym
003,110342,Gra
003,110343,Gra
003,110344,Gra
003,110345,Gra
003,110348,F
003,110349,F
003,110350,F
003,110352,F
003,110355,F
003,110356,Gra
003,110358,F
003,110359,H
003,110362,Gra
003,110364,Gra
003,110365,F
003,110366,F
003,110369,Gra
003,110370,C
003,110372,F
003,110373,F
003,110375,H
003,110376,Gra
003,110377,F
003,110378,F
003,110379,C
003,110380,F
003,110382,Gra
003,110384,Lym
003,110386,Lym
003,110387,F
003,110388,Lym
003,110389,Gra
003,110390,C
003,110391,H
003,110392,Gra
003,110393,F
003,110394,F
003,110395,Gra
003,110396,Gra
003,110397,Gra
003,110402,Gra
003,110403,Gra
003,110404,C
003,110405,Gra
003,110406,Lym
003,110407,H
003,110409,Gra
003,110410,Lym
003,110412,Gra
003,110413,Gra
003,110414,Gra
003,110416,F
003,110419,F
003,110420,Lym
003,110422,G
003,110423,Gra
003,110425,G
003,110427,C
003,110429,H
003,110430,G
003,110431,Gra
003,110434,C
003,110435,F
003,110438,C
003,110439,Gra
003,110440,F
003,110441,Lym
003,110442,Gra
003,110444,G
003,110447,C
003,110448,G
003,110449,Gra
003,110450,F
003,110451,F
003,110453,Gra
003,110454,Gra
003,110455,Gra
003,110456,Gra
003,110457,Gra
003,110460,Lym
003,110464,F
003,110465,C
003,110466,Gra
003,110467,Gra
003,110468,Lym
003,110469,F
003,110470,Gra
003,110471,Gra
003,110473,H
